order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
2015,1147,16,1,1049.0,0,1049.0
2016,1147,45,1,2579.0,5,2450.05
2017,1147,4,2,2979.0,10,5362.2
2018,1148,18,1,1129.0,10,1016.1
2019,1148,33,1,1149.0,5,1091.55
2020,1149,14,3,1879.0,10,5073.3
2021,1149,2,2,759.0,10,1366.2
2022,1150,41,1,1199.0,0,1199.0
2023,1150,21,1,1429.0,0,1429.0
2024,1150,7,1,919.0,0,919.0
2025,1151,30,1,599.0,5,569.05
2026,1151,38,1,909.0,5,863.55
2027,1151,27,1,2319.0,5,2203.05
2028,1151,41,2,1199.0,5,2278.1
2029,1152,10,1,989.0,15,840.65
2030,1152,30,1,599.0,5,569.05
2031,1153,43,1,1379.0,20,1103.2
2032,1153,37,1,929.0,5,882.55
2033,1154,24,1,1159.0,0,1159.0
2034,1154,20,1,1729.0,0,1729.0
2035,1155,40,1,529.0,5,502.55
2036,1155,23,1,1919.0,0,1919.0
2037,1156,16,1,1049.0,0,1049.0
2038,1157,7,1,919.0,0,919.0
2039,1157,26,1,1159.0,20,927.2
2040,1158,48,1,769.0,20,615.2
2041,1159,39,1,739.0,0,739.0
2042,1159,18,1,1129.0,0,1129.0
2043,1160,49,1,659.0,0,659.0
2044,1160,41,1,1199.0,5,1139.05
2045,1161,30,1,599.0,0,599.0
2046,1161,19,1,339.0,15,288.15
2047,1161,29,1,2439.0,0,2439.0
2048,1162,42,1,1809.0,0,1809.0
2049,1163,27,1,2319.0,0,2319.0
2050,1164,33,1,1149.0,20,919.2
2051,1165,37,1,929.0,5,882.55
2052,1166,42,1,1809.0,0,1809.0
2053,1167,16,1,1049.0,5,996.55
2054,1167,12,1,1629.0,10,1466.1
2055,1168,2,2,759.0,5,1442.1
2056,1168,14,1,1879.0,0,1879.0
2057,1168,37,2,929.0,5,1765.1
2058,1169,8,1,2629.0,15,2234.65
2059,1169,39,1,739.0,15,628.15
2060,1169,22,2,699.0,0,1398.0
2061,1170,27,2,2319.0,20,3710.4
2062,1170,34,1,1229.0,15,1044.65
2063,1171,35,2,389.0,0,778.0
2064,1172,19,1,339.0,10,305.1
2065,1172,26,1,1159.0,10,1043.1
2066,1173,41,2,1199.0,0,2398.0
2067,1173,42,1,1809.0,0,1809.0
2068,1173,29,1,2439.0,0,2439.0
2069,1174,11,1,949.0,0,949.0
2070,1175,14,1,1879.0,0,1879.0
2071,1175,17,1,1929.0,10,1736.1
2072,1175,7,1,919.0,5,873.05
2073,1176,45,1,2579.0,0,2579.0
2074,1177,3,1,1099.0,10,989.1
2075,1178,24,1,1159.0,0,1159.0
2076,1178,37,1,929.0,0,929.0
2077,1179,29,1,2439.0,10,2195.1
2078,1180,39,1,739.0,0,739.0
2079,1181,14,1,1879.0,0,1879.0
2080,1181,38,1,909.0,5,863.55
2081,1182,34,1,1229.0,5,1167.55
2082,1182,26,2,1159.0,15,1970.3
2083,1183,21,1,1429.0,5,1357.55
2084,1184,31,1,959.0,0,959.0
2085,1185,15,1,1289.0,0,1289.0
2086,1186,8,1,2629.0,5,2497.55
2087,1187,1,1,2449.0,10,2204.1
2088,1188,26,1,1159.0,0,1159.0
2089,1188,41,1,1199.0,0,1199.0
2090,1189,48,1,769.0,5,730.55
2091,1190,16,1,1049.0,0,1049.0
2092,1191,15,1,1289.0,10,1160.1
2093,1191,45,1,2579.0,0,2579.0
2094,1192,47,1,619.0,10,557.1
2095,1193,15,1,1289.0,0,1289.0
2096,1194,4,1,2979.0,10,2681.1
2097,1194,21,1,1429.0,0,1429.0
2098,1195,7,1,919.0,5,873.05
2099,1195,35,1,389.0,5,369.55
2100,1196,8,1,2629.0,15,2234.65
2101,1196,47,1,619.0,10,557.1
2102,1197,30,2,599.0,10,1078.2
2103,1197,1,1,2449.0,5,2326.55
2104,1197,17,1,1929.0,5,1832.55
2105,1198,42,1,1809.0,0,1809.0
2106,1199,20,1,1729.0,0,1729.0
2107,1199,41,1,1199.0,10,1079.1
2108,1199,29,1,2439.0,0,2439.0
2109,1200,32,1,499.0,0,499.0
2110,1200,11,1,949.0,10,854.1
2111,1201,41,1,1199.0,10,1079.1
2112,1202,14,1,1879.0,5,1785.05
2113,1202,20,1,1729.0,0,1729.0
2114,1203,14,1,1879.0,10,1691.1
2115,1203,37,1,929.0,0,929.0
2116,1204,40,1,529.0,0,529.0
2117,1204,43,1,1379.0,20,1103.2
2118,1205,47,1,619.0,0,619.0
2119,1205,18,1,1129.0,0,1129.0
2120,1206,23,1,1919.0,0,1919.0
2121,1206,48,1,769.0,0,769.0
2122,1207,4,1,2979.0,20,2383.2
2123,1208,50,1,909.0,0,909.0
2124,1208,18,1,1129.0,10,1016.1
2125,1208,2,1,759.0,0,759.0
2126,1208,46,1,1669.0,10,1502.1
2127,1209,36,1,489.0,0,489.0
2128,1209,48,3,769.0,0,2307.0
2129,1210,21,1,1429.0,15,1214.65
2130,1210,47,1,619.0,5,588.05
2131,1210,31,1,959.0,20,767.2
2132,1211,46,1,1669.0,0,1669.0
2133,1211,32,1,499.0,5,474.05
2134,1211,16,1,1049.0,0,1049.0
2135,1212,24,1,1159.0,0,1159.0
2136,1213,5,1,1309.0,20,1047.2
2137,1213,21,1,1429.0,10,1286.1
2138,1214,36,1,489.0,0,489.0
2139,1215,17,1,1929.0,10,1736.1
2140,1215,36,1,489.0,10,440.1
2141,1215,34,1,1229.0,0,1229.0
2142,1216,24,1,1159.0,15,985.15
2143,1217,30,1,599.0,0,599.0
2144,1218,17,1,1929.0,15,1639.65
2145,1218,39,1,739.0,0,739.0
2146,1218,48,1,769.0,5,730.55
2147,1219,34,1,1229.0,0,1229.0
2148,1220,33,1,1149.0,5,1091.55
2149,1220,21,1,1429.0,5,1357.55
2150,1220,35,1,389.0,5,369.55
2151,1221,8,1,2629.0,10,2366.1
2152,1221,35,1,389.0,0,389.0
2153,1221,11,1,949.0,15,806.65
2154,1221,33,1,1149.0,5,1091.55
2155,1222,18,1,1129.0,5,1072.55
2156,1223,37,1,929.0,5,882.55
2157,1223,22,1,699.0,10,629.1
2158,1224,40,1,529.0,10,476.1
2159,1225,17,1,1929.0,5,1832.55
2160,1225,15,1,1289.0,10,1160.1
2161,1226,37,1,929.0,15,789.65
2162,1226,23,1,1919.0,10,1727.1
2163,1227,12,1,1629.0,0,1629.0
2164,1228,21,1,1429.0,10,1286.1
2165,1228,15,2,1289.0,0,2578.0
2166,1229,14,1,1879.0,0,1879.0
2167,1229,50,2,909.0,0,1818.0
2168,1230,29,1,2439.0,15,2073.15
2169,1231,13,1,449.0,0,449.0
2170,1231,14,1,1879.0,10,1691.1
2171,1231,50,1,909.0,0,909.0
2172,1232,8,1,2629.0,0,2629.0
2173,1233,23,1,1919.0,10,1727.1
2174,1234,33,1,1149.0,0,1149.0
2175,1235,1,1,2449.0,0,2449.0
2176,1236,24,1,1159.0,15,985.15
2177,1236,20,1,1729.0,10,1556.1
2178,1236,5,1,1309.0,0,1309.0
2179,1236,28,1,909.0,10,818.1
2180,1237,47,1,619.0,5,588.05
2181,1238,37,1,929.0,0,929.0
2182,1239,4,1,2979.0,10,2681.1
2183,1239,39,1,739.0,15,628.15
2184,1240,27,1,2319.0,0,2319.0
2185,1240,12,1,1629.0,5,1547.55
2186,1241,24,2,1159.0,0,2318.0
2187,1241,8,1,2629.0,0,2629.0
2188,1241,11,1,949.0,0,949.0
2189,1242,2,1,759.0,0,759.0
2190,1242,22,1,699.0,5,664.05
2191,1243,39,3,739.0,0,2217.0
2192,1243,47,1,619.0,0,619.0
2193,1243,34,1,1229.0,0,1229.0
2194,1244,31,1,959.0,5,911.05
2195,1245,41,1,1199.0,5,1139.05
2196,1245,1,1,2449.0,15,2081.65
2197,1245,20,1,1729.0,0,1729.0
2198,1246,43,1,1379.0,10,1241.1
2199,1247,13,1,449.0,0,449.0
2200,1248,7,1,919.0,0,919.0
2201,1248,46,1,1669.0,15,1418.65
2202,1249,43,1,1379.0,20,1103.2
2203,1249,20,1,1729.0,10,1556.1
2204,1249,22,1,699.0,5,664.05
2205,1249,46,1,1669.0,5,1585.55
2206,1250,10,1,989.0,5,939.55
2207,1251,4,1,2979.0,20,2383.2
2208,1251,13,1,449.0,0,449.0
2209,1252,37,1,929.0,5,882.55
2210,1252,31,1,959.0,0,959.0
2211,1253,17,1,1929.0,5,1832.55
2212,1254,22,1,699.0,0,699.0
2213,1254,12,1,1629.0,10,1466.1
2214,1255,22,1,699.0,0,699.0
2215,1255,49,1,659.0,10,593.1
2216,1255,34,1,1229.0,0,1229.0
2217,1256,30,3,599.0,10,1617.3
2218,1257,23,2,1919.0,0,3838.0
2219,1258,33,1,1149.0,10,1034.1
2220,1258,12,1,1629.0,15,1384.65
2221,1258,26,1,1159.0,5,1101.05
2222,1259,47,1,619.0,10,557.1
2223,1260,35,1,389.0,0,389.0
2224,1261,24,1,1159.0,0,1159.0
2225,1262,49,1,659.0,10,593.1
2226,1263,26,2,1159.0,0,2318.0
2227,1264,20,1,1729.0,0,1729.0
2228,1264,1,1,2449.0,10,2204.1
2229,1265,5,1,1309.0,10,1178.1
2230,1265,4,1,2979.0,0,2979.0
2231,1266,16,1,1049.0,0,1049.0
2232,1267,16,1,1049.0,10,944.1
2233,1268,26,1,1159.0,10,1043.1
2234,1268,8,1,2629.0,15,2234.65
2235,1268,47,1,619.0,0,619.0
2236,1269,1,1,2449.0,5,2326.55
2237,1270,31,1,959.0,0,959.0
2238,1271,40,1,529.0,5,502.55
2239,1272,3,1,1099.0,10,989.1
2240,1272,25,1,2249.0,0,2249.0
2241,1273,45,1,2579.0,0,2579.0
2242,1273,32,1,499.0,5,474.05
2243,1273,49,1,659.0,0,659.0
2244,1274,45,1,2579.0,0,2579.0
2245,1274,28,1,909.0,5,863.55
2246,1275,41,1,1199.0,5,1139.05
2247,1276,6,1,2589.0,0,2589.0
2248,1277,28,1,909.0,10,818.1
2249,1278,37,1,929.0,0,929.0
2250,1279,42,1,1809.0,0,1809.0
2251,1279,7,1,919.0,20,735.2
2252,1279,37,1,929.0,0,929.0
2253,1280,42,2,1809.0,10,3256.2
2254,1281,26,1,1159.0,0,1159.0
2255,1281,41,1,1199.0,15,1019.15
2256,1281,48,2,769.0,0,1538.0
2257,1281,50,1,909.0,0,909.0
2258,1282,2,1,759.0,10,683.1
2259,1283,16,1,1049.0,0,1049.0
2260,1283,18,1,1129.0,0,1129.0
2261,1284,11,1,949.0,10,854.1
2262,1284,14,1,1879.0,5,1785.05
2263,1284,36,1,489.0,0,489.0
2264,1285,32,1,499.0,15,424.15
2265,1286,15,2,1289.0,0,2578.0
2266,1287,26,1,1159.0,0,1159.0
2267,1288,17,1,1929.0,5,1832.55
2268,1288,46,1,1669.0,0,1669.0
2269,1289,21,1,1429.0,0,1429.0
2270,1289,2,1,759.0,5,721.05
2271,1290,45,1,2579.0,0,2579.0
2272,1291,43,1,1379.0,0,1379.0
2273,1292,26,2,1159.0,15,1970.3
2274,1292,9,1,739.0,0,739.0
2275,1293,15,1,1289.0,0,1289.0
2276,1293,29,1,2439.0,0,2439.0
2277,1293,3,1,1099.0,20,879.2
2278,1294,15,1,1289.0,0,1289.0
2279,1295,1,1,2449.0,0,2449.0
2280,1296,36,1,489.0,5,464.55
2281,1297,26,1,1159.0,5,1101.05
2282,1298,24,1,1159.0,0,1159.0
2283,1298,17,1,1929.0,15,1639.65
2284,1298,28,1,909.0,15,772.65
2285,1299,9,1,739.0,0,739.0
2286,1300,33,1,1149.0,5,1091.55
2287,1300,46,1,1669.0,0,1669.0
2288,1301,36,1,489.0,10,440.1
2289,1302,30,1,599.0,5,569.05
2290,1303,11,1,949.0,0,949.0
2291,1304,31,1,959.0,0,959.0
2292,1304,46,1,1669.0,10,1502.1
2293,1305,47,1,619.0,0,619.0
2294,1306,26,1,1159.0,0,1159.0
2295,1307,22,1,699.0,0,699.0
2296,1308,38,1,909.0,0,909.0
2297,1309,38,1,909.0,0,909.0
2298,1310,11,1,949.0,10,854.1
2299,1311,12,1,1629.0,5,1547.55
2300,1311,2,1,759.0,5,721.05
2301,1312,37,1,929.0,15,789.65
2302,1312,45,2,2579.0,0,5158.0
2303,1313,22,1,699.0,0,699.0
2304,1314,17,1,1929.0,5,1832.55
2305,1315,42,1,1809.0,0,1809.0
2306,1315,41,1,1199.0,5,1139.05
2307,1316,4,1,2979.0,20,2383.2
2308,1317,34,1,1229.0,0,1229.0
2309,1318,37,1,929.0,15,789.65
2310,1318,24,1,1159.0,20,927.2
2311,1319,14,1,1879.0,20,1503.2
2312,1320,37,1,929.0,0,929.0
2313,1321,33,1,1149.0,10,1034.1
2314,1321,10,1,989.0,0,989.0
2315,1322,8,1,2629.0,0,2629.0
2316,1322,20,1,1729.0,0,1729.0
2317,1322,19,2,339.0,5,644.1
2318,1322,7,1,919.0,15,781.15
2319,1323,22,1,699.0,5,664.05
2320,1323,30,1,599.0,0,599.0
2321,1323,43,1,1379.0,0,1379.0
2322,1324,24,1,1159.0,0,1159.0
2323,1324,10,1,989.0,0,989.0
2324,1324,16,1,1049.0,0,1049.0
2325,1324,32,1,499.0,15,424.15
2326,1325,7,1,919.0,0,919.0
2327,1325,34,1,1229.0,10,1106.1
2328,1326,9,1,739.0,0,739.0
2329,1327,28,1,909.0,0,909.0
2330,1328,31,1,959.0,0,959.0
2331,1328,40,1,529.0,5,502.55
2332,1329,3,1,1099.0,15,934.15
2333,1329,13,1,449.0,0,449.0
2334,1330,2,1,759.0,0,759.0
2335,1331,4,2,2979.0,15,5064.3
2336,1331,44,1,2559.0,10,2303.1
2337,1332,14,1,1879.0,15,1597.15
2338,1332,7,1,919.0,15,781.15
2339,1332,30,1,599.0,10,539.1
2340,1333,41,1,1199.0,0,1199.0
2341,1333,40,1,529.0,15,449.65
2342,1334,16,1,1049.0,20,839.2
2343,1334,43,1,1379.0,10,1241.1
2344,1334,22,1,699.0,0,699.0
2345,1334,12,1,1629.0,10,1466.1
2346,1335,43,1,1379.0,5,1310.05
2347,1335,17,1,1929.0,15,1639.65
2348,1335,28,1,909.0,5,863.55
2349,1335,44,1,2559.0,0,2559.0
2350,1336,27,1,2319.0,0,2319.0
2351,1336,25,1,2249.0,15,1911.65
2352,1337,26,1,1159.0,0,1159.0
2353,1338,41,1,1199.0,0,1199.0
2354,1338,8,1,2629.0,15,2234.65
2355,1339,48,1,769.0,10,692.1
2356,1339,17,3,1929.0,10,5208.3
2357,1339,44,1,2559.0,0,2559.0
2358,1340,49,1,659.0,10,593.1
2359,1340,8,1,2629.0,15,2234.65
2360,1340,26,1,1159.0,20,927.2
2361,1341,31,1,959.0,0,959.0
2362,1341,7,1,919.0,0,919.0
2363,1341,8,1,2629.0,0,2629.0
2364,1341,15,1,1289.0,10,1160.1
2365,1342,48,1,769.0,0,769.0
2366,1343,13,3,449.0,0,1347.0
2367,1343,50,1,909.0,0,909.0
2368,1344,12,1,1629.0,0,1629.0
2369,1344,23,1,1919.0,5,1823.05
2370,1344,30,1,599.0,0,599.0
2371,1345,41,1,1199.0,0,1199.0
2372,1346,16,1,1049.0,0,1049.0
2373,1346,39,1,739.0,0,739.0
2374,1346,34,1,1229.0,5,1167.55
2375,1347,34,2,1229.0,5,2335.1
2376,1348,10,1,989.0,15,840.65
2377,1349,25,1,2249.0,10,2024.1
2378,1350,35,1,389.0,0,389.0
2379,1351,40,1,529.0,0,529.0
2380,1351,25,1,2249.0,10,2024.1
2381,1352,41,1,1199.0,15,1019.15
2382,1352,30,1,599.0,0,599.0
2383,1352,31,1,959.0,5,911.05
2384,1353,12,1,1629.0,20,1303.2
2385,1354,2,1,759.0,0,759.0
2386,1355,35,1,389.0,20,311.2
2387,1355,15,1,1289.0,0,1289.0
2388,1356,27,1,2319.0,5,2203.05
2389,1356,30,1,599.0,20,479.2
2390,1356,47,1,619.0,5,588.05
2391,1357,34,2,1229.0,0,2458.0
2392,1357,14,1,1879.0,10,1691.1
2393,1358,30,1,599.0,5,569.05
2394,1359,10,2,989.0,5,1879.1
2395,1360,40,1,529.0,0,529.0
2396,1360,27,2,2319.0,0,4638.0
2397,1361,12,1,1629.0,15,1384.65
2398,1362,12,1,1629.0,0,1629.0
2399,1363,13,1,449.0,0,449.0
2400,1363,10,1,989.0,5,939.55
2401,1364,40,1,529.0,15,449.65
2402,1364,34,1,1229.0,10,1106.1
2403,1364,48,1,769.0,10,692.1
2404,1364,41,1,1199.0,0,1199.0
2405,1365,23,1,1919.0,0,1919.0
2406,1366,40,1,529.0,15,449.65
2407,1367,20,2,1729.0,10,3112.2
2408,1367,7,1,919.0,0,919.0
2409,1368,40,1,529.0,0,529.0
2410,1368,27,1,2319.0,5,2203.05
2411,1369,16,1,1049.0,20,839.2
2412,1370,25,1,2249.0,0,2249.0
2413,1370,31,1,959.0,0,959.0
2414,1371,29,1,2439.0,5,2317.05
2415,1372,43,1,1379.0,0,1379.0
2416,1372,37,1,929.0,0,929.0
2417,1373,20,1,1729.0,0,1729.0
2418,1373,44,1,2559.0,0,2559.0
2419,1374,6,1,2589.0,5,2459.55
2420,1374,23,1,1919.0,10,1727.1
2421,1375,11,1,949.0,0,949.0
2422,1376,2,1,759.0,0,759.0
2423,1376,32,1,499.0,0,499.0
2424,1376,21,1,1429.0,0,1429.0
2425,1376,11,1,949.0,0,949.0
2426,1377,49,1,659.0,0,659.0
2427,1377,43,1,1379.0,0,1379.0
2428,1377,30,1,599.0,15,509.15
2429,1377,6,1,2589.0,15,2200.65
2430,1378,13,1,449.0,0,449.0
2431,1378,31,1,959.0,10,863.1
2432,1378,25,1,2249.0,0,2249.0
2433,1379,28,1,909.0,0,909.0
2434,1379,27,1,2319.0,15,1971.15
2435,1379,46,1,1669.0,10,1502.1
2436,1380,29,1,2439.0,15,2073.15
2437,1381,8,1,2629.0,10,2366.1
2438,1381,2,1,759.0,0,759.0
2439,1381,9,1,739.0,0,739.0
2440,1382,50,1,909.0,0,909.0
2441,1383,22,1,699.0,0,699.0
2442,1383,40,1,529.0,5,502.55
2443,1383,5,1,1309.0,15,1112.65
2444,1384,7,1,919.0,0,919.0
2445,1384,40,2,529.0,0,1058.0
2446,1384,8,1,2629.0,15,2234.65
2447,1385,1,1,2449.0,0,2449.0
2448,1386,21,1,1429.0,5,1357.55
2449,1387,32,2,499.0,5,948.1
2450,1388,4,1,2979.0,0,2979.0
2451,1388,29,2,2439.0,0,4878.0
2452,1389,37,1,929.0,10,836.1
2453,1389,13,1,449.0,10,404.1
2454,1390,15,1,1289.0,5,1224.55
2455,1390,11,1,949.0,5,901.55
2456,1390,26,1,1159.0,5,1101.05
2457,1391,48,1,769.0,0,769.0
2458,1392,19,1,339.0,0,339.0
2459,1392,49,1,659.0,0,659.0
2460,1392,11,1,949.0,0,949.0
2461,1393,44,1,2559.0,15,2175.15
2462,1393,49,1,659.0,0,659.0
2463,1394,24,1,1159.0,10,1043.1
2464,1394,45,1,2579.0,0,2579.0
2465,1394,44,2,2559.0,0,5118.0
2466,1394,39,1,739.0,10,665.1
2467,1395,32,1,499.0,0,499.0
2468,1396,15,1,1289.0,0,1289.0
2469,1396,38,1,909.0,10,818.1
2470,1397,26,1,1159.0,15,985.15
2471,1397,30,1,599.0,5,569.05
2472,1398,2,1,759.0,10,683.1
2473,1398,9,1,739.0,0,739.0
2474,1399,43,1,1379.0,5,1310.05
2475,1399,12,1,1629.0,0,1629.0
2476,1399,10,1,989.0,0,989.0
2477,1400,2,1,759.0,5,721.05
2478,1401,18,3,1129.0,0,3387.0
2479,1402,11,1,949.0,20,759.2
2480,1402,32,1,499.0,0,499.0
2481,1403,39,1,739.0,0,739.0
2482,1403,19,1,339.0,5,322.05
2483,1404,20,1,1729.0,5,1642.55
2484,1405,40,1,529.0,0,529.0
2485,1406,45,1,2579.0,15,2192.15
2486,1407,29,1,2439.0,0,2439.0
2487,1408,21,3,1429.0,15,3643.95
2488,1408,41,1,1199.0,20,959.2
2489,1409,45,1,2579.0,0,2579.0
2490,1410,15,1,1289.0,10,1160.1
2491,1411,2,1,759.0,0,759.0
2492,1412,6,1,2589.0,5,2459.55
2493,1413,47,1,619.0,0,619.0
2494,1413,18,1,1129.0,0,1129.0
2495,1414,50,1,909.0,0,909.0
2496,1415,40,1,529.0,5,502.55
2497,1416,21,1,1429.0,0,1429.0
2498,1416,39,1,739.0,10,665.1
2499,1416,35,3,389.0,0,1167.0
2500,1417,13,1,449.0,10,404.1
2501,1417,34,1,1229.0,0,1229.0
2502,1418,20,1,1729.0,0,1729.0
2503,1419,49,1,659.0,0,659.0
2504,1419,27,1,2319.0,5,2203.05
2505,1420,39,1,739.0,0,739.0
2506,1421,13,1,449.0,5,426.55
2507,1421,46,1,1669.0,0,1669.0
2508,1422,21,1,1429.0,0,1429.0
2509,1422,36,1,489.0,0,489.0
2510,1422,31,1,959.0,10,863.1
2511,1423,12,1,1629.0,0,1629.0
2512,1424,37,1,929.0,0,929.0
2513,1424,3,1,1099.0,10,989.1
2514,1424,33,1,1149.0,0,1149.0
2515,1425,11,2,949.0,15,1613.3
2516,1426,22,1,699.0,0,699.0
2517,1427,34,1,1229.0,0,1229.0
2518,1428,14,1,1879.0,0,1879.0
2519,1428,29,1,2439.0,10,2195.1
2520,1429,36,1,489.0,0,489.0
2521,1429,2,1,759.0,10,683.1
2522,1430,15,1,1289.0,20,1031.2
2523,1430,10,1,989.0,0,989.0
2524,1431,26,1,1159.0,5,1101.05
2525,1431,2,1,759.0,0,759.0
2526,1432,5,1,1309.0,0,1309.0
2527,1433,23,1,1919.0,10,1727.1
2528,1434,14,2,1879.0,0,3758.0
2529,1435,36,1,489.0,5,464.55
2530,1435,24,1,1159.0,0,1159.0
2531,1436,17,1,1929.0,0,1929.0
2532,1437,42,1,1809.0,10,1628.1
2533,1438,7,1,919.0,10,827.1
2534,1439,20,1,1729.0,15,1469.65
2535,1439,45,1,2579.0,10,2321.1
2536,1439,44,1,2559.0,0,2559.0
2537,1439,14,2,1879.0,0,3758.0
2538,1440,14,1,1879.0,0,1879.0
2539,1440,33,1,1149.0,0,1149.0
2540,1441,25,1,2249.0,0,2249.0
2541,1441,47,2,619.0,20,990.4
2542,1442,43,1,1379.0,15,1172.15
2543,1443,2,1,759.0,0,759.0
2544,1443,40,1,529.0,0,529.0
2545,1444,37,1,929.0,20,743.2
2546,1445,28,1,909.0,15,772.65
2547,1445,48,1,769.0,0,769.0
2548,1446,8,1,2629.0,0,2629.0
2549,1446,20,1,1729.0,15,1469.65
2550,1446,10,1,989.0,15,840.65
2551,1447,44,1,2559.0,10,2303.1
2552,1448,16,1,1049.0,5,996.55
2553,1449,5,1,1309.0,10,1178.1
2554,1450,2,1,759.0,0,759.0
2555,1451,37,1,929.0,15,789.65
2556,1452,13,1,449.0,10,404.1
2557,1452,18,1,1129.0,20,903.2
2558,1452,2,1,759.0,0,759.0
2559,1453,37,1,929.0,20,743.2
2560,1453,28,1,909.0,5,863.55
2561,1453,36,1,489.0,0,489.0
2562,1454,30,1,599.0,10,539.1
2563,1455,36,3,489.0,5,1393.65
2564,1456,38,1,909.0,5,863.55
2565,1456,26,1,1159.0,0,1159.0
2566,1456,24,1,1159.0,0,1159.0
2567,1457,28,1,909.0,0,909.0
2568,1458,30,1,599.0,5,569.05
2569,1458,29,1,2439.0,10,2195.1
2570,1458,49,1,659.0,15,560.15
2571,1459,10,1,989.0,5,939.55
2572,1460,14,1,1879.0,0,1879.0
2573,1460,45,1,2579.0,10,2321.1
2574,1461,37,3,929.0,0,2787.0
2575,1462,22,1,699.0,5,664.05
2576,1463,26,1,1159.0,10,1043.1
2577,1463,34,1,1229.0,0,1229.0
2578,1463,43,3,1379.0,0,4137.0
2579,1464,41,2,1199.0,5,2278.1
2580,1464,42,1,1809.0,10,1628.1
2581,1465,33,3,1149.0,10,3102.3
2582,1466,20,1,1729.0,0,1729.0
2583,1466,16,1,1049.0,0,1049.0
2584,1466,49,1,659.0,5,626.05
2585,1466,26,1,1159.0,20,927.2
2586,1467,14,1,1879.0,10,1691.1
2587,1467,12,1,1629.0,10,1466.1
2588,1468,23,1,1919.0,10,1727.1
2589,1468,43,1,1379.0,0,1379.0
2590,1468,26,1,1159.0,0,1159.0
2591,1468,1,1,2449.0,0,2449.0
2592,1469,40,1,529.0,5,502.55
2593,1470,17,1,1929.0,5,1832.55
2594,1470,45,1,2579.0,10,2321.1
2595,1471,23,1,1919.0,5,1823.05
2596,1471,44,1,2559.0,0,2559.0
2597,1472,17,1,1929.0,0,1929.0
2598,1472,35,1,389.0,10,350.1
2599,1472,6,1,2589.0,10,2330.1
2600,1473,39,1,739.0,0,739.0
2601,1473,31,1,959.0,5,911.05
2602,1473,3,2,1099.0,10,1978.2
2603,1474,44,1,2559.0,0,2559.0
2604,1475,30,1,599.0,0,599.0
2605,1476,38,1,909.0,0,909.0
2606,1477,11,1,949.0,0,949.0
2607,1478,5,2,1309.0,5,2487.1
2608,1478,13,1,449.0,0,449.0
2609,1478,31,1,959.0,10,863.1
2610,1479,22,1,699.0,10,629.1
2611,1479,44,1,2559.0,0,2559.0
2612,1479,38,1,909.0,0,909.0
2613,1480,39,1,739.0,0,739.0
2614,1480,37,1,929.0,0,929.0
2615,1480,2,3,759.0,10,2049.3
2616,1481,41,1,1199.0,5,1139.05
2617,1482,45,1,2579.0,0,2579.0
2618,1482,28,1,909.0,0,909.0
2619,1483,9,1,739.0,0,739.0
2620,1483,8,1,2629.0,5,2497.55
2621,1483,2,1,759.0,10,683.1
2622,1484,17,1,1929.0,20,1543.2
2623,1484,31,1,959.0,10,863.1
2624,1484,5,1,1309.0,5,1243.55
2625,1485,20,1,1729.0,10,1556.1
2626,1485,9,1,739.0,0,739.0
2627,1486,34,1,1229.0,0,1229.0
2628,1486,43,1,1379.0,5,1310.05
2629,1487,31,1,959.0,10,863.1
2630,1488,7,1,919.0,5,873.05
2631,1488,12,1,1629.0,5,1547.55
2632,1488,25,1,2249.0,10,2024.1
2633,1488,36,1,489.0,0,489.0
2634,1489,31,1,959.0,20,767.2
2635,1489,33,1,1149.0,0,1149.0
2636,1490,41,1,1199.0,10,1079.1
2637,1490,24,1,1159.0,0,1159.0
2638,1490,15,1,1289.0,10,1160.1
2639,1491,43,1,1379.0,15,1172.15
2640,1491,47,1,619.0,0,619.0
2641,1492,33,1,1149.0,15,976.65
2642,1493,50,1,909.0,0,909.0
2643,1494,50,1,909.0,0,909.0
2644,1494,10,1,989.0,0,989.0
2645,1494,42,1,1809.0,0,1809.0
2646,1495,20,1,1729.0,5,1642.55
2647,1495,31,1,959.0,10,863.1
2648,1495,33,1,1149.0,10,1034.1
2649,1496,22,1,699.0,5,664.05
2650,1497,19,3,339.0,0,1017.0
2651,1497,39,1,739.0,15,628.15
2652,1497,33,1,1149.0,0,1149.0
2653,1498,13,1,449.0,5,426.55
2654,1498,22,3,699.0,0,2097.0
2655,1499,50,1,909.0,0,909.0
2656,1499,40,2,529.0,10,952.2
2657,1499,9,1,739.0,0,739.0
2658,1499,45,1,2579.0,5,2450.05
2659,1500,12,1,1629.0,0,1629.0
2660,1501,41,1,1199.0,0,1199.0
2661,1501,22,3,699.0,5,1992.15
2662,1502,18,1,1129.0,15,959.65
2663,1503,5,1,1309.0,0,1309.0
2664,1504,13,1,449.0,15,381.65
2665,1504,17,1,1929.0,5,1832.55
2666,1505,4,1,2979.0,5,2830.05
2667,1505,28,1,909.0,5,863.55
2668,1506,9,1,739.0,0,739.0
2669,1507,7,1,919.0,5,873.05
2670,1507,36,1,489.0,0,489.0
2671,1508,43,1,1379.0,0,1379.0
2672,1508,37,2,929.0,0,1858.0
2673,1508,4,1,2979.0,5,2830.05
2674,1509,40,1,529.0,5,502.55
2675,1510,2,1,759.0,5,721.05
